SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,AVLTreeSortNComp,AVLTreeSortTns,
seq_1400_16,979300,6443400,491309,906200,12882,321300,11394,298600,
seq_1400_17,979300,6409800,493917,1289800,12912,317900,11518,299600,
seq_1400_18,979300,5045400,478777,1244500,12898,408400,11398,363700,
seq_1400_19,979300,5087500,496628,920000,12877,316200,11411,295300,
seq_1400_20,979300,6151500,493421,895300,12877,318500,11511,299000,
seq_1400_21,979300,7009600,499094,923200,12884,320400,11415,295000,
seq_1400_22,979300,5786300,487681,890100,12938,321200,11513,325500,
seq_1400_23,979300,5236300,483608,1179700,12874,315800,11628,299800,
seq_1400_24,979300,6047900,497574,893800,12863,320200,11404,295800,
seq_1400_25,979300,9692700,490962,897900,12876,315600,11405,313100,
seq_1400_26,979300,6863700,480158,884400,12880,326400,11384,302900,
seq_1400_27,979300,5900100,479796,906300,12866,444100,11381,403000,
seq_1400_28,979300,5159700,496939,906900,12909,333400,11484,405100,
seq_1400_29,979300,5576900,499244,909700,12883,313000,11566,301800,
seq_1400_30,979300,5982600,507200,927300,12946,324600,11477,298100,
seq_1400_31,979300,5148100,493462,892400,12900,310500,11452,316300,
seq_1400_32,979300,5001200,477916,871200,12871,319800,11603,299800,
seq_1400_33,979300,6015100,492806,902000,12884,312200,11382,309500,
seq_1400_34,979300,7208300,483784,884400,12943,320100,11571,302300,
seq_1400_35,979300,5017000,506893,989700,12893,505200,11405,378000,
seq_1400_36,979300,4979100,479770,869300,12909,323100,11568,330400,
seq_1400_37,979300,6110200,488536,880300,12913,308900,11378,304500,
seq_1400_38,979300,5969900,476581,873900,12947,1154800,11516,297000,
seq_1400_39,979300,6497900,477047,995500,12912,324500,11561,298000,
seq_1400_40,979300,5121100,490630,899600,12948,316600,11408,296000,
seq_1400_41,979300,5232500,497041,933400,12877,320400,11481,305200,
seq_1400_42,979300,6559500,477899,912600,12888,342800,11521,306200,
seq_1400_43,979300,6579500,491731,1158100,12914,326500,11398,296400,
seq_1400_44,979300,5083300,503096,948500,12934,325000,11480,299800,
seq_1400_45,979300,4985200,503232,1038600,12874,319900,11481,298700,
seq_1400_46,979300,6285500,494526,958300,12870,322500,11589,307100,
seq_1400_47,979300,6492600,492642,1027600,12890,318300,11473,299200,
seq_1400_48,979300,5216300,478492,895400,12876,318100,11433,297500,
seq_1400_49,979300,5490400,502280,918000,12902,319800,11361,301100,
seq_1400_50,979300,6440500,483240,943400,12843,316700,11464,299500,
seq_1400_51,979300,5783900,499829,1197800,12889,317300,11444,300400,
seq_1400_52,979300,5306700,484996,1031200,12913,313400,11495,299800,
seq_1400_53,979300,5011900,497051,900000,12890,317700,11573,300800,
seq_1400_54,979300,6223100,493890,904500,12915,320000,11504,304100,
seq_1400_55,979300,6102400,493838,914000,12906,319400,11387,299100,
seq_1400_56,979300,4995800,484248,903600,12905,313100,11364,296900,
seq_1400_57,979300,5815800,487452,884800,12943,328800,11466,294300,
seq_1400_58,979300,6136400,502610,916000,12851,313000,11432,297000,
seq_1400_59,979300,5521300,495348,1350200,12883,321700,11483,301000,
seq_1400_60,979300,4939000,496493,1309300,12872,311200,11488,300100,
seq_1400_61,979300,5108500,492081,889300,12911,319100,11529,297200,
seq_1400_62,979300,6169900,482145,889800,12876,313700,11391,296500,
seq_1400_63,979300,6273600,494518,941900,12881,324900,11419,298500,
seq_1400_64,979300,4849000,510923,921300,12903,314200,11498,302400,
seq_1400_65,979300,5598600,491259,902100,12894,329600,11394,297500,
seq_1400_66,979300,6774400,487941,891700,12869,312100,11566,308900,
seq_1400_67,979300,5795900,496271,1471900,12888,319800,11411,337900,
seq_1400_68,979300,5059400,506841,1065500,12901,325500,11478,306700,
seq_1400_69,979300,4941300,491111,886700,12871,319200,11492,297600,
seq_1400_70,979300,6225800,490722,1012600,12863,318300,11449,306500,
seq_1400_71,979300,5306800,485248,1461200,12872,2083600,11568,291400,
seq_1400_72,979300,4920100,491023,900700,12890,316700,11442,295200,
seq_1400_73,979300,5760600,487366,896000,12903,324800,11416,299400,
seq_1400_74,979300,5224700,491434,922600,12882,320900,11438,295300,
seq_1400_75,979300,6694700,484975,950800,12906,322600,11534,311400,
seq_1400_76,979300,5080700,502004,1514300,12877,472900,11399,413800,
seq_1400_77,979300,5157200,468156,1295700,12856,336900,11543,296400,
seq_1400_78,979300,5053100,486859,900200,12915,323300,11568,303200,
seq_1400_79,979300,6508100,496897,949100,12905,326900,11565,306400,
seq_1400_80,979300,5236700,499422,1810700,12888,324600,11564,302100,
seq_1400_81,979300,5789600,485890,915000,12933,322000,11312,304600,
seq_1400_82,979300,5675600,500141,1031400,12918,322300,11485,298700,
seq_1400_83,979300,6366300,491512,902000,12956,318500,11570,297500,
seq_1400_84,979300,6008400,487495,979900,12910,321400,11494,301000,
seq_1400_85,979300,5039300,472513,868400,12886,318000,11650,302100,
seq_1400_86,979300,4884400,485610,875800,12885,324800,11494,298200,
seq_1400_87,979300,6127700,492391,906900,12876,318600,11379,302700,
seq_1400_88,979300,5185000,494869,1793500,12900,365900,11543,295900,
seq_1400_89,979300,5756700,482871,904500,12892,313600,11388,294400,
seq_1400_90,979300,5904900,492179,891300,12911,319700,11523,295900,
seq_1400_91,979300,7034900,480716,876900,12861,316100,11600,298400,
seq_1400_92,979300,6058500,487307,1138800,12908,318900,11448,302800,
seq_1400_93,979300,5171600,495381,1119800,12852,307000,11579,303500,
seq_1400_94,979300,4934000,495113,896500,12886,320300,11504,299400,
seq_1400_95,979300,6422500,483950,881400,12899,314900,11303,295300,
seq_1400_96,979300,5159900,486658,1166600,12920,747200,11566,401000,
seq_1400_97,979300,5793000,491035,891900,12847,315300,11433,304900,
seq_1400_98,979300,5723200,491556,900200,12881,328200,11398,297100,
seq_1400_99,979300,6158200,498088,911100,12919,313400,11594,308200,
seq_1450_0,1050525,6611700,524095,1121900,13419,348000,11914,310700,
seq_1450_1,1050525,5603700,518236,1090300,13442,325200,12090,312500,
seq_1450_2,1050525,5480400,527409,957600,13402,340400,12023,318200,
seq_1450_3,1050525,5881100,534808,968300,13423,330500,12017,313600,
seq_1450_4,1050525,6472500,511278,1052100,13390,1031500,12030,299300,
seq_1450_5,1050525,6730700,538442,1025300,13435,331200,11912,311600,
seq_1450_6,1050525,6011500,533039,983300,13466,325500,11863,312900,
seq_1450_7,1050525,6126400,541497,1024600,13391,334600,11914,308200,
seq_1450_8,1050525,5397700,520871,972500,13445,333300,11850,311200,
seq_1450_9,1050525,7444600,531813,1015100,13437,335200,11945,310800,
seq_1450_10,1050525,5837100,528652,1735400,13417,329000,11825,310700,
seq_1450_11,1050525,5549300,519707,975800,13444,327700,11966,314500,
seq_1450_12,1050525,6506100,517084,960800,13452,334800,11889,309800,
seq_1450_13,1050525,6078100,528224,1003500,13417,327700,11932,318200,
seq_1450_14,1050525,6536700,510546,947700,13421,332100,11942,311200,
seq_1450_15,1050525,7240800,522175,1053000,13396,350700,11961,314000,
seq_1450_16,1050525,5482100,518492,1015500,13475,328600,11945,323400,
seq_1450_17,1050525,5371900,527805,953600,13422,330700,12022,311000,
seq_1450_18,1050525,6181900,514434,925700,13411,328100,11930,307000,
seq_1450_19,1050525,6002700,519333,943000,13451,365600,11965,341300,
seq_1450_20,1050525,6302300,528652,2177200,13445,327500,11757,314900,
seq_1450_21,1050525,6253500,530647,1013300,13441,336100,11929,310800,
seq_1450_22,1050525,5871600,526552,953600,13391,333600,12019,312500,
seq_1450_23,1050525,5876500,525679,964000,13462,331100,11971,313600,
seq_1450_24,1050525,6926600,523391,946900,13428,334100,11984,316800,
seq_1450_25,1050525,6310300,526891,1164100,13432,347000,11916,314700,
seq_1450_26,1050525,5396200,534087,965600,13456,347400,11907,308000,
seq_1450_27,1050525,6118200,533001,979100,13425,327600,11876,334300,
seq_1450_28,1050525,6329900,508212,1013300,13425,367900,11879,354200,
seq_1450_29,1050525,6562400,535618,986200,13439,331600,11989,316100,
seq_1450_30,1050525,7740800,525293,987800,13423,348200,11934,315200,
seq_1450_31,1050525,5958100,529278,1410300,13418,570500,11927,421200,
seq_1450_32,1050525,5475900,518179,937800,13425,330000,11788,308900,
seq_1450_33,1050525,5457600,513999,1061700,13424,330400,11929,312300,
seq_1450_34,1050525,6359600,533612,1097200,13435,322900,11938,318000,
seq_1450_35,1050525,6396400,525998,1165400,13421,345600,11902,310300,
seq_1450_36,1050525,5383600,524199,925100,13443,344100,12018,411900,
seq_1450_37,1050525,6166600,537750,1011300,13428,336900,12026,312700,
seq_1450_38,1050525,6221500,515014,957200,13409,331400,11973,319700,
seq_1450_39,1050525,6968800,554602,1143700,13445,328300,11980,310900,
seq_1450_40,1050525,7242000,510345,977000,13453,335100,11818,309700,
seq_1450_41,1050525,5275800,531595,1565100,13403,366200,11968,320100,
seq_1450_42,1050525,5917600,526044,956000,13388,334800,12005,312700,
seq_1450_43,1050525,6393200,527794,1008600,13416,333800,11902,314400,
seq_1450_44,1050525,6270200,530454,1010800,13422,329300,12054,313400,
seq_1450_45,1050525,7423200,515794,1001200,13439,332200,11928,307400,
seq_1450_46,1050525,6501000,529451,2040000,13448,329600,11827,305800,
seq_1450_47,1050525,5744000,510074,1021900,13416,372200,11939,317000,
seq_1450_48,1050525,5534200,522728,937100,13418,322000,11880,319600,
seq_1450_49,1050525,6329600,523889,945200,13448,329800,11990,311500,
seq_1450_50,1050525,6763800,512709,941500,13425,329400,11813,313400,
seq_1450_51,1050525,6178400,525106,1908300,13380,403200,11955,320600,
seq_1450_52,1050525,6005800,528199,978500,13375,332600,11920,310600,
seq_1450_53,1050525,6507200,506154,948600,13396,327400,11865,307600,
seq_1450_54,1050525,6272200,522429,967600,13393,346500,11904,310900,
seq_1450_55,1050525,7524400,542574,989300,13453,324400,11873,319200,
seq_1450_56,1050525,5837400,529582,987000,13439,332800,11874,313100,
seq_1450_57,1050525,6113600,529429,1001300,13443,336500,11865,308300,
seq_1450_58,1050525,6114000,535261,987300,13406,334100,11833,308800,
seq_1450_59,1050525,6019000,534249,979500,13443,332500,11866,307300,
seq_1450_60,1050525,6709000,523107,964800,13428,326200,11869,313200,
seq_1450_61,1050525,6983700,533230,986600,13452,333200,11990,311000,
seq_1450_62,1050525,6329700,522680,1096000,13395,533400,11975,574400,
seq_1450_63,1050525,5470400,522542,951600,13440,340600,11815,308500,
seq_1450_64,1050525,6270500,530354,964100,13420,331500,11798,307500,
seq_1450_65,1050525,7480400,519768,954700,13417,328400,11879,311700,
seq_1450_66,1050525,6627400,530294,994200,13406,327700,11836,310300,
seq_1450_67,1050525,5938600,516363,938700,13416,525200,12026,538100,
seq_1450_68,1050525,6361500,516909,950600,13433,331400,11949,307600,
seq_1450_69,1050525,5883000,523194,961800,13469,343100,11967,322600,
seq_1450_70,1050525,6882700,502956,959900,13458,334800,11842,307700,
seq_1450_71,1050525,6043800,530477,1176400,13418,536700,11961,330900,
seq_1450_72,1050525,6321400,531195,1219700,13430,330400,12078,309500,
seq_1450_73,1050525,5981400,535977,981700,13449,340500,11978,313500,
seq_1450_74,1050525,6188100,519599,946600,13405,327500,11911,314200,
seq_1450_75,1050525,6245400,535767,994400,13433,335400,11908,325400,
seq_1450_76,1050525,6401200,520638,1000100,13413,326600,11884,316200,
seq_1450_77,1050525,7082600,529529,1726000,13440,337400,11865,312100,
seq_1450_78,1050525,5625000,528670,974900,13423,331300,11945,310100,
seq_1450_79,1050525,6528500,535746,981000,13431,336600,11863,310300,
seq_1450_80,1050525,5457500,536896,972300,13443,331500,11963,309700,
seq_1450_81,1050525,6729200,533176,1098100,13416,323500,11908,311500,
seq_1450_82,1050525,6488100,520873,1344200,13413,356300,12011,309300,
seq_1450_83,1050525,6075200,528804,973700,13385,325200,11944,318900,
seq_1450_84,1050525,5953200,546457,984800,13394,334200,11847,308400,
seq_1450_85,1050525,6184800,540930,1005600,13434,340100,11960,307700,
seq_1450_86,1050525,6054500,514997,934300,13395,399500,11893,330400,
seq_1450_87,1050525,6200800,529971,1430800,13450,336500,11912,312800,
seq_1450_88,1050525,6346100,534975,1002200,13428,328700,11860,346000,
seq_1450_89,1050525,6056100,545047,1025500,13409,332600,11936,313900,
seq_1450_90,1050525,5618700,537134,999100,13417,324500,12040,318000,
seq_1450_91,1050525,7177700,520301,1073300,13419,330400,11842,309300,
seq_1450_92,1050525,6262700,523268,1699200,13472,330400,11932,312600,
seq_1450_93,1050525,6444500,534683,1022800,13436,331900,11834,309600,
seq_1450_94,1050525,5478700,534312,964000,13397,333800,11937,310300,
seq_1450_95,1050525,6881100,521093,943900,13386,321500,11972,310100,
seq_1450_96,1050525,6837800,513585,992600,13397,356600,11866,308600,
seq_1450_97,1050525,6486900,516393,1313200,13457,324700,11977,321500,
seq_1450_98,1050525,6265100,518475,955500,13453,333500,11911,312000,
seq_1450_99,1050525,5793600,537845,980400,13410,1281800,12015,309700,
seq_1500_0,1124250,6605900,563820,1071500,13986,350400,12377,319700,
seq_1500_1,1124250,6584900,557975,1227200,13973,344800,12396,322000,
seq_1500_2,1124250,7276000,564409,1057700,13957,462400,12308,344100,
seq_1500_3,1124250,7372100,555799,1186300,13979,348900,12461,323000,
seq_1500_4,1124250,6839300,564159,1296200,13966,626500,12380,512000,
seq_1500_5,1124250,6486100,563763,1060300,13920,340600,12522,329200,
seq_1500_6,1124250,6791000,549416,1046000,13965,351200,12360,332300,
seq_1500_7,1124250,6798400,558569,1040000,13931,344400,12325,318900,
seq_1500_8,1124250,6527900,564763,3594500,13953,367100,12526,333400,
seq_1500_9,1124250,7430200,578274,1133000,13960,348600,12474,327900,
seq_1500_10,1124250,6970400,563085,1051000,13952,591000,12368,344400,
seq_1500_11,1124250,6855200,562948,1299700,13939,338100,12468,319700,
seq_1500_12,1124250,6379000,582491,1055300,13960,348900,12409,323100,
seq_1500_13,1124250,6574800,578149,1048200,13943,343200,12379,329300,
seq_1500_14,1124250,6607800,570223,1176300,13992,344600,12474,321800,
seq_1500_15,1124250,7095400,552803,1303800,13943,350800,12394,325900,
seq_1500_16,1124250,7299000,571017,1136800,13934,363900,12286,337700,
seq_1500_17,1124250,7089100,541302,988000,13963,359800,12292,320600,
seq_1500_18,1124250,6299700,577185,1050200,13991,441100,12409,500600,
seq_1500_19,1124250,6531300,578759,1103000,14010,335700,12407,324500,
seq_1500_20,1124250,6729800,554725,1032200,13942,392600,12314,326800,
seq_1500_21,1124250,6644200,554194,1035100,13984,364300,12270,321000,
seq_1500_22,1124250,6461700,569453,1279500,13943,398800,12482,322400,
seq_1500_23,1124250,7253800,551541,1014200,13929,345100,12232,319000,
seq_1500_24,1124250,6967300,555745,1049500,13992,341600,12404,325600,
seq_1500_25,1124250,6635400,569911,1175600,13985,344700,12276,393200,
seq_1500_26,1124250,7290200,560066,1029900,13994,357700,12368,320600,
seq_1500_27,1124250,6656700,579627,1081900,13948,338300,12455,332800,
seq_1500_28,1124250,6656300,558830,1036000,13935,389000,12365,365700,
seq_1500_29,1124250,7115500,566084,1025800,13959,350100,12441,418500,
seq_1500_30,1124250,5654800,568778,1157500,13944,332900,12285,318500,
seq_1500_31,1124250,6694500,578845,1944300,13929,355000,12340,322500,
seq_1500_32,1124250,6644400,570623,1064400,13960,360000,12456,322300,
seq_1500_33,1124250,6492200,562028,1072200,13928,363200,12361,319400,
seq_1500_34,1124250,6306500,537979,996500,13975,346900,12260,320000,
seq_1500_35,1124250,8020300,564391,1004900,13928,370100,12294,322700,
seq_1500_36,1124250,6872000,561853,1025600,13988,346600,12364,320300,
seq_1500_37,1124250,7256500,554558,1064800,13946,346400,12316,327400,
seq_1500_38,1124250,6802800,554142,1577800,13984,545000,12591,448800,
seq_1500_39,1124250,6657100,550172,1048400,13957,344100,12467,321800,
seq_1500_40,1124250,6634000,555403,1026500,13970,351000,12395,324100,
seq_1500_41,1124250,6041000,562603,1021000,13960,333900,12355,328500,
seq_1500_42,1124250,7578800,585134,1064700,13959,341700,12258,321100,
seq_1500_43,1124250,6978100,557750,1022500,13928,349700,12353,320600,
seq_1500_44,1124250,6901100,550270,1011600,13951,347600,12290,324700,
seq_1500_45,1124250,6420000,564358,1071500,13913,346700,12386,428200,
seq_1500_46,1124250,6542400,556653,1016100,13961,361200,12290,320800,
seq_1500_47,1124250,5940400,574080,1055800,13961,358800,12305,321800,
seq_1500_48,1124250,7355900,560213,1151600,13997,341200,12417,322700,
seq_1500_49,1124250,7459600,552279,1137300,13955,343300,12332,319800,
seq_1500_50,1124250,7013900,555421,1041400,13967,347900,12378,320700,
seq_1500_51,1124250,6726800,558624,1036300,13954,347100,12461,323700,
seq_1500_52,1124250,6879700,578158,1068400,13969,434700,12371,588000,
seq_1500_53,1124250,6438900,567070,1058200,13943,345700,12463,322000,
seq_1500_54,1124250,5990900,564149,1037000,13946,341900,12490,330300,
seq_1500_55,1124250,7948300,552780,1031800,13986,335500,12373,320600,
seq_1500_56,1124250,7214600,553188,1016800,13997,342500,12493,329900,
seq_1500_57,1124250,7125700,551537,1005600,13960,349700,12448,321700,
seq_1500_58,1124250,6684500,551631,1683500,13947,344600,12377,328400,
seq_1500_59,1124250,6637800,572047,1054800,13950,342500,12413,323600,
seq_1500_60,1124250,6070000,570377,1035800,13972,1127300,12287,309600,
seq_1500_61,1124250,6495000,546840,1040400,13971,342100,12450,323100,
seq_1500_62,1124250,7556700,562601,1021600,13975,343200,12329,318400,
seq_1500_63,1124250,7171100,574308,1096400,13954,339700,12380,329300,
seq_1500_64,1124250,7315100,554033,1073000,14001,347100,12382,324200,
seq_1500_65,1124250,6764300,576749,1857300,13974,344300,12396,319800,
seq_1500_66,1124250,5955600,547924,1011000,13969,341700,12441,329100,
seq_1500_67,1124250,6046900,586054,1121300,13932,340600,12367,321400,
